"Year";"Quarter";"Month";"DayofMonth";"DayOfWeek";"FlightDate";"UniqueCarrier";"AirlineID";"Carrier";"TailNum";"FlightNum";"OriginAirportID";"OriginAirportSeqID";"OriginCityMarketID";"Origin";"OriginCityName";"OriginState";"OriginStateFips";"OriginStateName";"OriginWac";"DestAirportID";"DestAirportSeqID";"DestCityMarketID";"Dest";"DestCityName";"DestState";"DestStateFips";"DestStateName";"DestWac";"CRSDepTime";"DepTime";"DepDelay";"DepDelayMinutes";"DepDel15";"DepartureDelayGroups";"DepTimeBlk";"TaxiOut";"WheelsOff";"WheelsOn";"TaxiIn";"CRSArrTime";"ArrTime";"ArrDelay";"ArrDelayMinutes";"ArrDel15";"ArrivalDelayGroups";"ArrTimeBlk";"Cancelled";"CancellationCode";"Diverted";"CRSElapsedTime";"ActualElapsedTime";"AirTime";"Flights";"Distance";"DistanceGroup";"CarrierDelay";"WeatherDelay";"NASDelay";"SecurityDelay";"LateAircraftDelay";"FirstDepTime";"TotalAddGTime";"LongestAddGTime";"DivAirportLandings";"DivReachedDest";"DivActualElapsedTime";"DivArrDelay";"DivDistance";"Div1Airport";"Div1AirportID";"Div1AirportSeqID";"Div1WheelsOn";"Div1TotalGTime";"Div1LongestGTime";"Div1WheelsOff";"Div1TailNum";"Div2Airport";"Div2AirportID";"Div2AirportSeqID";"Div2WheelsOn";"Div2TotalGTime";"Div2LongestGTime";"Div2WheelsOff";"Div2TailNum";"Div3Airport";"Div3AirportID";"Div3AirportSeqID";"Div3WheelsOn";"Div3TotalGTime";"Div3LongestGTime";"Div3WheelsOff";"Div3TailNum";"Div4Airport";"Div4AirportID";"Div4AirportSeqID";"Div4WheelsOn";"Div4TotalGTime";"Div4LongestGTime";"Div4WheelsOff";"Div4TailNum";"Div5Airport";"Div5AirportID";"Div5AirportSeqID";"Div5WheelsOn";"Div5TotalGTime";"Div5LongestGTime";"Div5WheelsOff";"Div5TailNum"
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N600MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1126";"1146.00";"1146.00";"1.00";"12";"1600-1659";"16.00";"1142";"1301";"18.00";"1810";"1319";"1149.00";"1149.00";"1.00";"12";"1800-1859";"0.00";"";"0.00";"170.00";"173.00";"139.00";"1.00";"783.00";"4";"45.00";"0.00";"3.00";"0.00";"1101.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N668MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1639";"19.00";"19.00";"1.00";"1";"1600-1659";"11.00";"1650";"1812";"13.00";"1810";"1825";"15.00";"15.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"170.00";"166.00";"142.00";"1.00";"783.00";"4";"10.00";"0.00";"0.00";"0.00";"5.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N610MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1610";"-10.00";"0.00";"0.00";"-1";"1600-1659";"10.00";"1620";"1736";"14.00";"1810";"1750";"-20.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"170.00";"160.00";"136.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N603MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1613";"-7.00";"0.00";"0.00";"-1";"1600-1659";"11.00";"1624";"1743";"9.00";"1810";"1752";"-18.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"170.00";"159.00";"139.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N634MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1612";"-8.00";"0.00";"0.00";"-1";"1600-1659";"11.00";"1623";"1739";"7.00";"1810";"1746";"-24.00";"0.00";"0.00";"-2";"1800-1859";"0.00";"";"0.00";"170.00";"154.00";"136.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"15";"6";"2012-12-15";"MQ";"20398";"MQ";"N618MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1714";"54.00";"54.00";"1.00";"3";"1600-1659";"16.00";"1730";"1857";"6.00";"1810";"1903";"53.00";"53.00";"1.00";"3";"1800-1859";"0.00";"";"0.00";"170.00";"169.00";"147.00";"1.00";"783.00";"4";"0.00";"0.00";"47.00";"0.00";"6.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"16";"7";"2012-12-16";"MQ";"20398";"MQ";"N932MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1712";"52.00";"52.00";"1.00";"3";"1600-1659";"25.00";"1737";"1906";"12.00";"1810";"1918";"68.00";"68.00";"1.00";"4";"1800-1859";"0.00";"";"0.00";"170.00";"186.00";"149.00";"1.00";"783.00";"4";"0.00";"13.00";"16.00";"0.00";"39.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"17";"1";"2012-12-17";"MQ";"20398";"MQ";"N673MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1640";"20.00";"20.00";"1.00";"1";"1600-1659";"16.00";"1656";"1808";"18.00";"1810";"1826";"16.00";"16.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"170.00";"166.00";"132.00";"1.00";"783.00";"4";"10.00";"0.00";"0.00";"0.00";"6.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"18";"2";"2012-12-18";"MQ";"20398";"MQ";"N932MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1622";"2.00";"2.00";"0.00";"0";"1600-1659";"17.00";"1639";"1747";"9.00";"1810";"1756";"-14.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"170.00";"154.00";"128.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"19";"3";"2012-12-19";"MQ";"20398";"MQ";"N619MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1638";"18.00";"18.00";"1.00";"1";"1600-1659";"14.00";"1652";"1817";"5.00";"1810";"1822";"12.00";"12.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"170.00";"164.00";"145.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"20";"4";"2012-12-20";"MQ";"20398";"MQ";"N630MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1743";"83.00";"83.00";"1.00";"5";"1600-1659";"25.00";"1808";"1918";"16.00";"1810";"1934";"84.00";"84.00";"1.00";"5";"1800-1859";"0.00";"";"0.00";"170.00";"171.00";"130.00";"1.00";"783.00";"4";"0.00";"0.00";"9.00";"0.00";"75.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"21";"5";"2012-12-21";"MQ";"20398";"MQ";"N928MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1624";"4.00";"4.00";"0.00";"0";"1600-1659";"23.00";"1647";"1745";"16.00";"1810";"1801";"-9.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"170.00";"157.00";"118.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"22";"6";"2012-12-22";"MQ";"20398";"MQ";"N661MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1615";"-5.00";"0.00";"0.00";"-1";"1600-1659";"14.00";"1629";"1741";"19.00";"1810";"1800";"-10.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"170.00";"165.00";"132.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"23";"7";"2012-12-23";"MQ";"20398";"MQ";"N657MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1627";"7.00";"7.00";"0.00";"0";"1600-1659";"17.00";"1644";"1802";"17.00";"1810";"1819";"9.00";"9.00";"0.00";"0";"1800-1859";"0.00";"";"0.00";"170.00";"172.00";"138.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"24";"1";"2012-12-24";"MQ";"20398";"MQ";"N636MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1626";"6.00";"6.00";"0.00";"0";"1600-1659";"13.00";"1639";"1750";"8.00";"1810";"1758";"-12.00";"0.00";"0.00";"-1";"1800-1859";"0.00";"";"0.00";"170.00";"152.00";"131.00";"1.00";"783.00";"4";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"25";"2";"2012-12-25";"MQ";"20398";"MQ";"N684MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1711";"51.00";"51.00";"1.00";"3";"1600-1659";"12.00";"1723";"1834";"17.00";"1810";"1851";"41.00";"41.00";"1.00";"2";"1800-1859";"0.00";"";"0.00";"170.00";"160.00";"131.00";"1.00";"783.00";"4";"0.00";"0.00";"0.00";"0.00";"41.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"26";"3";"2012-12-26";"MQ";"20398";"MQ";"N918MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1713";"53.00";"53.00";"1.00";"3";"1600-1659";"12.00";"1725";"1823";"8.00";"1810";"1831";"21.00";"21.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"170.00";"138.00";"118.00";"1.00";"783.00";"4";"3.00";"0.00";"0.00";"0.00";"18.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"27";"4";"2012-12-27";"MQ";"20398";"MQ";"N639MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1803";"103.00";"103.00";"1.00";"6";"1600-1659";"15.00";"1818";"1933";"7.00";"1810";"1940";"90.00";"90.00";"1.00";"6";"1800-1859";"0.00";"";"0.00";"170.00";"157.00";"135.00";"1.00";"783.00";"4";"0.00";"0.00";"0.00";"0.00";"90.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"28";"5";"2012-12-28";"MQ";"20398";"MQ";"N688MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1730";"70.00";"70.00";"1.00";"4";"1600-1659";"16.00";"1746";"1904";"5.00";"1810";"1909";"59.00";"59.00";"1.00";"3";"1800-1859";"0.00";"";"0.00";"170.00";"159.00";"138.00";"1.00";"783.00";"4";"0.00";"0.00";"11.00";"0.00";"48.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"29";"6";"2012-12-29";"MQ";"20398";"MQ";"N632MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1713";"53.00";"53.00";"1.00";"3";"1600-1659";"35.00";"1748";"1851";"5.00";"1810";"1856";"46.00";"46.00";"1.00";"3";"1800-1859";"0.00";"";"0.00";"170.00";"163.00";"123.00";"1.00";"783.00";"4";"0.00";"8.00";"0.00";"0.00";"38.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"30";"7";"2012-12-30";"MQ";"20398";"MQ";"N645MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1655";"35.00";"35.00";"1.00";"2";"1600-1659";"15.00";"1710";"1830";"17.00";"1810";"1847";"37.00";"37.00";"1.00";"2";"1800-1859";"0.00";"";"0.00";"170.00";"172.00";"140.00";"1.00";"783.00";"4";"0.00";"6.00";"2.00";"0.00";"29.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"31";"1";"2012-12-31";"MQ";"20398";"MQ";"N669MQ";"3941";"10529";"1052904";"30529";"BDL";"Hartford, CT";"CT";"09";"Connecticut";"11";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1620";"1630";"10.00";"10.00";"0.00";"0";"1600-1659";"19.00";"1649";"1823";"13.00";"1810";"1836";"26.00";"26.00";"1.00";"1";"1800-1859";"0.00";"";"0.00";"170.00";"186.00";"154.00";"1.00";"783.00";"4";"10.00";"0.00";"16.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"1";"6";"2012-12-01";"MQ";"20398";"MQ";"N806MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0558";"-2.00";"0.00";"0.00";"-1";"0600-0659";"26.00";"0624";"0644";"6.00";"0700";"0650";"-10.00";"0.00";"0.00";"-1";"0700-0759";"0.00";"";"0.00";"120.00";"112.00";"80.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"2";"7";"2012-12-02";"MQ";"20398";"MQ";"N694MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0549";"-11.00";"0.00";"0.00";"-1";"0600-0659";"17.00";"0606";"0634";"8.00";"0700";"0642";"-18.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"113.00";"88.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"3";"1";"2012-12-03";"MQ";"20398";"MQ";"N849MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0619";"19.00";"19.00";"1.00";"1";"0600-0659";"14.00";"0633";"0653";"6.00";"0700";"0659";"-1.00";"0.00";"0.00";"-1";"0700-0759";"0.00";"";"0.00";"120.00";"100.00";"80.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"4";"2";"2012-12-04";"MQ";"20398";"MQ";"N831MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0556";"-4.00";"0.00";"0.00";"-1";"0600-0659";"17.00";"0613";"0631";"6.00";"0700";"0637";"-23.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"101.00";"78.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"5";"3";"2012-12-05";"MQ";"20398";"MQ";"N810MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0620";"20.00";"20.00";"1.00";"1";"0600-0659";"12.00";"0632";"0655";"6.00";"0700";"0701";"1.00";"1.00";"0.00";"0";"0700-0759";"0.00";"";"0.00";"120.00";"101.00";"83.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"6";"4";"2012-12-06";"MQ";"20398";"MQ";"N824MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0552";"-8.00";"0.00";"0.00";"-1";"0600-0659";"22.00";"0614";"0631";"9.00";"0700";"0640";"-20.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"108.00";"77.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"7";"5";"2012-12-07";"MQ";"20398";"MQ";"N814MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0556";"-4.00";"0.00";"0.00";"-1";"0600-0659";"14.00";"0610";"0631";"8.00";"0700";"0639";"-21.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"103.00";"81.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"8";"6";"2012-12-08";"MQ";"20398";"MQ";"N809MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0552";"-8.00";"0.00";"0.00";"-1";"0600-0659";"9.00";"0601";"0628";"3.00";"0700";"0631";"-29.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"99.00";"87.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"9";"7";"2012-12-09";"MQ";"20398";"MQ";"N667MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0553";"-7.00";"0.00";"0.00";"-1";"0600-0659";"12.00";"0605";"0628";"5.00";"0700";"0633";"-27.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"100.00";"83.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N834MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0557";"-3.00";"0.00";"0.00";"-1";"0600-0659";"15.00";"0612";"0646";"9.00";"0700";"0655";"-5.00";"0.00";"0.00";"-1";"0700-0759";"0.00";"";"0.00";"120.00";"118.00";"94.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N610MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0552";"-8.00";"0.00";"0.00";"-1";"0600-0659";"9.00";"0601";"0626";"6.00";"0700";"0632";"-28.00";"0.00";"0.00";"-2";"0700-0759";"0.00";"";"0.00";"120.00";"100.00";"85.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N815MQ";"3943";"10792";"1079204";"30792";"BUF";"Buffalo, NY";"NY";"36";"New York";"22";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0600";"0554";"-6.00";"0.00";"0.00";"-1";"0600-0659";"29.00";"0623";"0649";"9.00";"0700";"0658";"-2.00";"0.00";"0.00";"-1";"0700-0759";"0.00";"";"0.00";"120.00";"124.00";"86.00";"1.00";"473.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
